"1331JurjiZaydan_AbuMuslimKhurasani" "1331JurjiZaydan_AhmadIbnTulun" "1331JurjiZaydan_AminWaMamun" "1331JurjiZaydan_ArmanusaMisriyya" "1331JurjiZaydan_AsirMutamahdi" "1331JurjiZaydan_CabdRahmanNasir" "1331JurjiZaydan_CadhraQuraysh" "1331JurjiZaydan_CarusFarghana" "1331JurjiZaydan_FatatGhassan" "1331JurjiZaydan_FathAndalus" "1331JurjiZaydan_GhadatKarbala" "1331JurjiZaydan_HajjajIbnYusuf" "1331JurjiZaydan_InqilabCuthmani" "1331JurjiZaydan_MamlukSharid" "1331JurjiZaydan_Ramadan17" "1331JurjiZaydan_SalahDinAyyubi" "1331JurjiZaydan_ShajaratDurr" "1331JurjiZaydan_SharlWaCabdRahman" "1342MustafaLutfiManfaluti_Cabarat" "1342MustafaLutfiManfaluti_Fadila" "1342MustafaLutfiManfaluti_Majdulin" "1342MustafaLutfiManfaluti_Shacir" "1349JibranKhalilJibran_AjnihaMutakassira" "1349JibranKhalilJibran_ArwahMutamarrida" "1368CaliJarim_FarisBaniHamdan" "1368CaliJarim_GhadatRashid" "1368CaliJarim_KhatimatMataf" "1368CaliJarim_MarahWalid" "1368CaliJarim_SayyidatQusur" "1368CaliJarim_ShacirMalik" "1368CaliJarim_ShacirTamuh" "1368IbrahimCabdQadirMazini_CaMashi" "1368IbrahimCabdQadirMazini_CawdIlaBad" "1368IbrahimCabdQadirMazini_FiTariq" "1368IbrahimCabdQadirMazini_IbrahimThani" "1368IbrahimCabdQadirMazini_ThalathatRijalWaImraa" "1373NiqulaHaddad_AdamJadid" "1373NiqulaHaddad_AsrarMisr" "1373NiqulaHaddad_DawlatSayyidatFiMamlakatNisa" "1373NiqulaHaddad_FatinatImbaratur" "1373NiqulaHaddad_HawaJadida" "1373NiqulaHaddad_HukarMuhtalAmrikiCaziz" "1373NiqulaHaddad_WadacanAyyuhaMashriq" "1375MuhammadHusaynHaykal_HakadhaKhuliqat" "1375MuhammadHusaynHaykal_QisasMisriyya" "1375MuhammadHusaynHaykal_Zaynab" "1392TahaHusayn_Adib" "1392TahaHusayn_AhlamShahrazad" "1392TahaHusayn_MaWaraNahr" "1392TahaHusayn_MucadhdhabunaFiArd" "1392TahaHusayn_OedipusAndTheseus" "1392TahaHusayn_ShajaratBus" "1331JurjiZaydan_CabbasaUkhtRashid" "1331JurjiZaydan_FatatQayruwan" "1331JurjiZaydan_IstibdadMamalik" "1331JurjiZaydan_JihadMuhibbin" "1342MustafaLutfiManfaluti_FiSabilTaj" "1368CaliJarim_FarisMulaththam" "1368CaliJarim_HatifMinAndalus" "1368CaliJarim_SahmMasmum" "1368IbrahimCabdQadirMazini_IbrahimKatib" "1373NiqulaHaddad_HaqibaZarqa" "1373NiqulaHaddad_ThawraFiJahannam" "1392TahaHusayn_DucaKarawan" "1392TahaHusayn_JannatHayawan"
"الان" 0.143710870802504 0.140830697009899 0.142648507285263 0.165904258746215 0.147268962701584 0.186129753914989 0.119012711937492 0.160287805659941 0.112203754720768 0.104251306974106 0.0899580195908576 0.155750301117249 0.11696883616008 0.14018691588785 0.15316281206923 0.228490929081913 0.228222187838465 0.119174155312913 0.0359140115950952 0.0389721738678583 0.0396172969118317 0.247153119441942 0.141582025238535 0.143958868894602 0.0532623169107856 0.0840711452066311 0.12381162944948 0.0920899573478092 0.0937583712831503 0.0638273180921434 0.100871530019367 0.124018189334436 0.0957178841309824 0.167979747793787 0.108209832980475 0.0807226600038439 0.323438663687626 0.250452205370808 0.182972153925324 0.309102247769854 0.252206809583859 0.399058630921928 0.383694733877781 0.0575759198757431 0.070949241729979 0.0310959777352799 0.132168865161842 0.201907380359137 0.130249036157132 0.0435480798018562 0.212472113035164 0.0811513950879538 0.0595100975197727 0.177687965995401 0.166375509524998 0.219905522071999 0.0906526994359388 0.042185192997258 0.125610276342608 0.0964320154291225 0.133004926108374 0.248208495135914 0.167184141390017 0.0822819528250137 0.0410942820241869
"عليها" 0.130904951622083 0.167364016736402 0.188499813198383 0.154629212035307 0.122481117494386 0.139597315436242 0.205253807544371 0.142478049475503 0.10673040083195 0.133380348628635 0.153261811154794 0.101756863396603 0.162085387250397 0.133177570093458 0.126359319957114 0.125412314458494 0.158595079684357 0.138499694012304 0.228310502283105 0.259814492452389 0.190163025176792 0.0854641627976809 0.0246229609110496 0.0565552699228792 0.102086107412339 0.0814439219189239 0.0442184390891002 0.0678557580457542 0.0848290025895169 0.0290124173146107 0.0363137508069722 0.165357585779248 0.125944584382872 0.163247923912272 0.21641966596095 0.25369978858351 0.112777955101607 0.198274662585223 0.102921836582995 0.0976112361378488 0.151324085750315 0.0818581807019339 0.102083920022529 0.113812864870655 0.20397906997369 0.227000637467544 0.0984787622774509 0.120285247873529 0.109409190371991 0.108870199504641 0.070824037678388 0.136047927059217 0.157413806342625 0.144589227231552 0.113689931508749 0.190041809198024 0.130942788074134 0.0843703859945159 0.0900601981324359 0.0241080038572806 0.182266009852217 0.0720605308459106 0.0238834487700024 0.134393856280856 0.0851238699072443
"عبد" 0.0341491178144565 0.00612307378303909 0.0186801616683083 0.00644288383480446 0.0466594733311948 0.864429530201342 0.0879659175190162 0.024933658658213 0.394081479994892 0.0107317521885109 0.526421003531685 0.544087718569589 0.322499791127078 0.0537383177570093 0.599249502220861 0.194131390874107 0.00967043168807056 0.678004316036976 0.00769585962752039 0.00259814492452389 0 0.00230984223777516 0 0 0.00887705281846427 0.0420355726033156 0.0486402829980102 0.213260953858085 0.0580408965086168 0.104444702332598 0.100871530019367 0.0367461301731661 0.0151133501259446 0.0212932074668181 0.00705716302046577 0.0153757447626369 0.00212788594531333 0 0.0114357596203328 0.00271142322605135 0.0028022978842651 0.00511613629387087 0.0563221627710504 0 0 0.001554798886764 0.00518309275144479 0 0.0052099614462853 0.0762091396532484 0 0.210038904933527 0.0268755279121554 0.0627133997630827 0.634999861353742 0 0 0.232018561484919 0.0568801251362753 0.289296046287367 0.00985221674876847 0 0.0238834487700024 0.0109709270433352 0.0469648937419279
"نفسه" 0.129482071713147 0.102051229717318 0.0764188431885338 0.0805360479350557 0.0612405587471931 0.153914988814318 0.0638184107490902 0.112201463961958 0.109467077776359 0.133380348628635 0.0982874658492703 0.126676911575362 0.147046536886958 0.0934579439252336 0.197197120539133 0.132284222100055 0.137320129970602 0.0805230779141302 0.220614642655585 0.150692405622386 0.32486183467702 0.21943501258864 0.0554016620498615 0.133676092544987 0.142032845095428 0.0630533589049733 0.154764536811851 0.116324156649864 0.12054647736405 0.150864570035975 0.12911555842479 0.0734922603463323 0.0403022670025189 0.125393332860151 0.336391437308869 0.211416490486258 0.100010639429727 0.0939195770140532 0.0343072788609983 0.0542284645210271 0.0336275746111812 0.112554998465159 0.0492818924246691 0.0629318193990681 0.162592012297869 0.245658224108712 0.106253401404618 0.463957384655039 0.281337918099406 0.220462153996897 0.290378554481391 0.238680573788099 0.18428933425478 0.0574872831161592 0.155283808889998 0.138459032415703 0.292103142626914 0.021092596498629 0.137460302412665 0.0964320154291225 0.300492610837438 0.216181592537732 0.0429902077860043 0.0603400987383434 0.393330985088646
"اليها" 0.0910643141718839 0.15715889376467 0.146044900315865 0.138522002448296 0.0874865124959902 0.137807606263982 0.250099177259948 0.142478049475503 0.136833847220448 0.0843209100525856 0.143266475644699 0.114216887485982 0.110284902665218 0.0957943925233645 0.0938122223924031 0.0841808686091259 0.146990561658672 0.119174155312913 0.259093940793187 0.194860869339292 0.202048214250342 0.187097221259788 0.0554016620498615 0.0411311053984576 0.195295162006214 0.170769513700969 0.0442184390891002 0.0533152384645211 0.0625055808554335 0.0638273180921434 0.100871530019367 0.160764319507602 0.110831234256927 0.127759244800909 0.204657727593507 0.153757447626369 0.0787317799765933 0.128704605537777 0.0686145577219967 0.0894769664596947 0.170940170940171 0.0818581807019339 0.0528020275978598 0.10845696534733 0.183285541135779 0.143041497582288 0.152901236167621 0.223386888907982 0.125039074710847 0.160583544269345 0.0672828357944686 0.179010430341075 0.109421792213776 0.155041460525399 0.135873332778748 0.219905522071999 0.186341659951652 0.189833368487661 0.125610276342608 0.241080038572806 0.197044334975369 0.0880739821450018 0.0620969668020062 0.233132199670872 0.12034754021369
"يكون" 0.139442231075697 0.118379426472089 0.117175559555752 0.138522002448296 0.107900032078388 0.10738255033557 0.100039670903979 0.122887317672621 0.125887139442813 0.11804927407362 0.101619244352635 0.149520289072559 0.130336703149804 0.105140186915888 0.109128503599326 0.161489829576691 0.168265511372428 0.11756369375463 0.0590015904776564 0.0597573332640495 0.130737079809045 0.117801954126533 0.0492459218220991 0.0925449871465296 0.0932090545938748 0.128733941097654 0.10612425381384 0.140558355951919 0.1607286364854 0.0928397354067541 0.141220142027114 0.174544118322539 0.191435768261965 0.220029810490454 0.239943542695836 0.24985585239285 0.144696244281307 0.160011131209128 0.14294699525416 0.181665356145441 0.0924758301807482 0.107438862171288 0.179526893832723 0.0977451663006802 0.133029828243711 0.111945519847008 0.111436494156063 0.103101641034453 0.187558612066271 0.163305299256961 0.145189277240695 0.145595150010741 0.0825462643016202 0.160267577172322 0.0942794553974988 0.111310202530271 0.0553988718775181 0.147648175490403 0.130350286770631 0.0482160077145612 0.177339901477833 0.132110973217503 0.167184141390017 0.115194733955019 0.17611835153223
"فقد" 0.102447353443369 0.122461475660782 0.0984953978874435 0.119193350943882 0.08894462103759 0.0894854586129754 0.12073753384963 0.108639512725071 0.152341683238766 0.082787802597084 0.0866262410874925 0.107986875441293 0.0484585178377475 0.102803738317757 0.0938122223924031 0.0429494227597581 0.0580225901284233 0.101459078171804 0.174439484890462 0.132505391150718 0.186201295485609 0.127041323077634 0.0492459218220991 0.077120822622108 0.119840213049268 0.162887843837848 0.150342692902941 0.111477316789453 0.0848290025895169 0.116049669258443 0.112976113621691 0.229663313582288 0.287153652392947 0.29100716871318 0.185838626205599 0.226792235248895 0.0893712097031599 0.0591345484903298 0.0457430384813311 0.0488056180689244 0.0644528513380972 0.0920904532896756 0.0950436496761476 0.16201596058058 0.121204954622047 0.0419795699426279 0.220281441936403 0.249162299166595 0.213608419297697 0.190522849133121 0.375367399695457 0.391436141012483 0.0844659448667742 0.0540032053515434 0.0443668025399994 0.0352934788510615 0.171232876712329 0.0632777894958869 0.0971702137744703 0.120540019286403 0.083743842364532 0.0680571680211378 0.0334368282780033 0.15907844212836 0.214277327697546
"شء" 0.0867956744450768 0.0693948362077763 0.0645314675814285 0.0644288383480446 0.0787378612463912 0.127069351230425 0.0517446573641272 0.0926107321590767 0.0446990567586798 0.114983059162617 0.0499766775504764 0.0934501806703493 0.0919040855543487 0.0771028037383178 0.0574360545259611 0.113386476085761 0.0812316261797927 0.0628080007730216 0.146221332922887 0.135103536075242 0.152526593110552 0.212505485875315 0.104647583871961 0.0616966580976864 0.102086107412339 0.165515067125555 0.198982975900951 0.106630476929042 0.0758996338958836 0.0638273180921434 0.117010974822466 0.197510449680768 0.18639798488665 0.18454113137909 0.18348623853211 0.176821064770325 0.0872433237578466 0.125226102685404 0.0228715192406656 0.0759198503294379 0.0420344682639765 0.0665097718203213 0.0844832441565756 0.120507739274811 0.0975552073787211 0.259651414089588 0.272112369450851 0.313600824813128 0.385537147025112 0.269453743773985 0.368284995927618 0.279256271332076 0.0710281809106965 0.0958121385269319 0.0942794553974988 0.116739968507357 0.0906526994359388 0.021092596498629 0.0924302033464474 0.0964320154291225 0.300492610837438 0.0760638936706834 0.105087174588011 0.271530444322545 0.23775977456851
"منها" 0.0939100739897553 0.128584549443821 0.127364738647556 0.103086141356871 0.107900032078388 0.0841163310961969 0.150059506355969 0.110420488343515 0.125887139442813 0.0812546951415825 0.121609915372826 0.0976035220334759 0.110284902665218 0.0817757009345794 0.107213968448461 0.0721550302363936 0.117979266594461 0.11756369375463 0.248832794623159 0.213047883810959 0.144603133728186 0.129351165315409 0.080024622960911 0.051413881748072 0.115401686640036 0.0998344849328744 0.10170240990493 0.0775494377665762 0.0848290025895169 0.121852152721365 0.108941252420917 0.133204721877727 0.130982367758186 0.146686540326969 0.162314749470713 0.180665000960984 0.0872433237578466 0.132183108390149 0.0914860769626622 0.0677855806512839 0.173742468824436 0.0511613629387087 0.130245001408054 0.120507739274811 0.153723357081621 0.1554798886764 0.12957731878612 0.240570495747057 0.119829113264562 0.106148444517025 0.0566592301427104 0.133661121321336 0.0691085003455425 0.106264371820779 0.110917006349999 0.184612043220937 0.130942788074134 0.042185192997258 0.135090297198654 0.0723240115718418 0.211822660098522 0.124104247567957 0.0668736565560067 0.222161272627537 0.11741223435482
"شيءا" 0.0654524758110415 0.0898050821512399 0.101891790918045 0.0821467688937568 0.0947770552039894 0.123489932885906 0.100039670903979 0.11754439081729 0.11402820601704 0.0935195547855949 0.0716332378223496 0.0602234497653362 0.0885621188069179 0.0841121495327103 0.0727523357328841 0.111668499175371 0.0773634535045644 0.0756916932392824 0.151351906007901 0.14029982592429 0.154507457956144 0.177857852308687 0.0307787011388119 0.0154241645244216 0.0577008433200178 0.0630533589049733 0.0309529073623701 0.0678557580457542 0.0357174747745334 0.0580248346292213 0.0685926404131698 0.202103715952414 0.16624685138539 0.231859370194241 0.207010115266996 0.146069575245051 0.125545270773487 0.173925142618617 0.028589399050832 0.113879775494157 0.0560459576853019 0.0818581807019339 0.0880033793297663 0.0803384928498741 0.121204954622047 0.121274313167592 0.181408246300568 0.425294269267119 0.302177763884547 0.329332353501538 0.205389709267325 0.329379191827577 0.047992014128849 0.0644554386453906 0.0610043534924992 0.111310202530271 0.135979049153908 0.042185192997258 0.0687301512063326 0.144648023143684 0.182266009852217 0.12810761039273 0.0334368282780033 0.26055951727921 0.325818950334625
"قبل" 0.122367672168469 0.0979691805286254 0.11377916652515 0.127246955737388 0.102067597911989 0.0966442953020134 0.143160218707418 0.128230244527952 0.135921621572312 0.113449951707115 0.0999533551009529 0.101756863396603 0.0902331021806333 0.128504672897196 0.199111655689998 0.146028037383178 0.121847439269689 0.12400553998776 0.207788209943051 0.106523941905479 0.122813620426678 0.108562585175433 0.116959064327485 0.12853470437018 0.0621393697292499 0.0604261356172661 0.0751713464514703 0.0775494377665762 0.0580408965086168 0.0522223511662992 0.112976113621691 0.0872720591612696 0.115869017632242 0.092270565689545 0.0870383439190779 0.138381702863732 0.104266411320353 0.0869625713093085 0.165818514494825 0.138282584528619 0.109289617486339 0.11767113475903 0.144325542100817 0.136575437844786 0.118248736216632 0.144596296469052 0.0907041231502838 0.171836068390755 0.0833593831405648 0.0571568547399363 0.127483267821098 0.11934028689405 0.0691085003455425 0.127168838408473 0.0887336050799989 0.12759950046153 0.0906526994359388 0.105462982493145 0.0734701616343556 0.144648023143684 0.118226600985222 0.0920773449697746 0.0716503463100072 0.10148107515085 0.0733826464717624
"انا" 0.0739897552646557 0.108174303500357 0.108684576979248 0.140132723406997 0.0685311014551923 0.148545861297539 0.096590027079704 0.106858537106627 0.0675046979620879 0.0521256534870529 0.106616912107683 0.101756863396603 0.133678669897235 0.119158878504673 0.107213968448461 0.0893347993402969 0.110242921244004 0.069249847006152 0.0949156020727515 0.0545610434150017 0.110928431353129 0.150139745455385 0.116959064327485 0.102827763496144 0.0754549489569463 0.0814439219189239 0.0442184390891002 0.116324156649864 0.102687739976784 0.0928397354067541 0.0887669464170433 0.243443112397226 0.392947103274559 0.212932074668181 0.11761938367443 0.153757447626369 0.238323225875093 0.114790594128287 0.0743324375321631 0.138282584528619 0.0924758301807482 0.332548859101606 0.183047029005914 0.168710834984736 0.156679575487037 0.0761851454514359 0.230647627439293 0.128877051293066 0.125039074710847 0.0462698347894723 0.173518892312051 0.0763777836121918 0.0633494586500806 0.148073304996168 0.0249563264287497 0.0760167236792094 0.110797743755036 0.105462982493145 0.0663601459923212 0.0241080038572806 0.152709359605911 0.108090796268866 0.0812037258180081 0.279758639605047 0.0675120347540214
"بعض" 0.101024473534434 0.108174303500357 0.120571952586353 0.148186328200503 0.0874865124959902 0.0644295302013423 0.106938958552529 0.0961726833959643 0.160551714071993 0.119582381529121 0.109948690611048 0.0789134858994061 0.145375553513243 0.0817757009345794 0.0938122223924031 0.1065145684442 0.0986384032183197 0.156214771153413 0.164178338720435 0.168879420094053 0.146583998573777 0.0854641627976809 0.0246229609110496 0.0154241645244216 0.0621393697292499 0.0866983684943383 0.10170240990493 0.0678557580457542 0.0937583712831503 0.087037251943832 0.117010974822466 0.0688989940746865 0.0403022670025189 0.0638796224004543 0.0470477534697718 0.0384393619065923 0.10852218321098 0.0939195770140532 0.0514609182914975 0.084054120007592 0.134510298444725 0.0818581807019339 0.10560405519572 0.10845696534733 0.070949241729979 0.177247073091096 0.222872988312126 0.11598934616376 0.213608419297697 0.198688114095969 0.12040086405326 0.157529178700146 0.094064347692544 0.0783917497038534 0.160829659207498 0.105880436553185 0.115834004834811 0.0843703859945159 0.0829501824904015 0.0964320154291225 0.0689655172413793 0.0960807077945474 0.0429902077860043 0.200219418540867 0.190794880826582
"الامر" 0.128059191804212 0.073476885396469 0.0849098257650375 0.156239932994008 0.126855443119186 0.0876957494407159 0.208703451368646 0.0694580491193076 0.118589334257722 0.121115488984623 0.104951022856001 0.143290277027869 0.101929985796641 0.135514018691589 0.155077347220095 0.152899945024739 0.143122388983444 0.107900924404934 0.0307834385100816 0.0415703187923822 0.0356555672206485 0.0646755826577045 0.0123114804555248 0.0051413881748072 0.106524633821571 0.0893255917820455 0.11054609772275 0.116324156649864 0.0803643182427002 0.0232099338516885 0.0847320852162686 0.169950852050893 0.120906801007557 0.141954716445454 0.143495648082804 0.111474149529118 0.129801042664113 0.100876582718798 0.102921836582995 0.241316667118571 0.0448367661482416 0.0818581807019339 0.102083920022529 0.156660061057255 0.159635793892453 0.0295411788485159 0.0751548448959494 0.158948363261449 0.171928727727415 0.0816526496284804 0.148730479124615 0.150368761486503 0.117100514474391 0.102780294056163 0.110917006349999 0.133029266438616 0.08058017727639 0.042185192997258 0.118500260700574 0.0482160077145612 0.0985221674876847 0.0800672564954562 0.0334368282780033 0.10148107515085 0.105671010919338
"فقالت" 0.183551508252703 0.126543524849474 0.219067350473797 0.236775980929064 0.154559505409583 0.128859060402685 0.269072218293461 0.206593171739479 0.131360493331631 0.0628574056755638 0.174918371426668 0.159903642480375 0.155401453755535 0.0864485981308411 0.124444784806249 0.10479659153381 0.139254216308216 0.178761232969369 0.0230875788825612 0.0155888695471433 0.0316938375294654 0.101633058462107 0.0123114804555248 0.0719794344473008 0.0310696848646249 0.0420355726033156 0 0.0242341993020551 0.0535762121618002 0.046419867703377 0.00806972240154939 0.303155573928621 0.0453400503778338 0.203468426905151 0.0682192425311691 0.107630213338459 0.0595808064687733 0.0765270627521915 0.811938933043627 0.14099400775467 0.0392321703797114 0.199529315460964 0.102083920022529 0.00669487440415618 0.0295621840541579 0.00310959777352799 0 0.0128877051293066 0 0.00544350997523203 0 0.00477361147576199 0.145895722951701 0.264789910110794 0.0249563264287497 0.241624585980344 0.040290088638195 0.147648175490403 0.0426600938522065 0 0.0935960591133005 0.0680571680211378 0.205397659422021 0 0.00293530585887049
"هل" 0.119521912350598 0.171446065925094 0.129062935162857 0.0918110946459635 0.0656148843719927 0.273825503355705 0.0862410956068786 0.142478049475503 0.084836985276678 0.0904533398745918 0.103285133604318 0.105910204759729 0.140362603392096 0.0911214953271028 0.114872109051922 0.170079714128642 0.164397338697199 0.1111218475215 0.0692627366476836 0.023383304320715 0.0316938375294654 0.057746055944379 0.116959064327485 0.123393316195373 0.0399467376830892 0.0367811260279011 0.0353747512712801 0.0533152384645211 0.0267881060809001 0.0290124173146107 0.0806972240154939 0.211290248495705 0.151133501259446 0.210566162727423 0.127028934368384 0.103786277147799 0.385147356101713 0.0660915541950744 0.257304591457488 0.306390824543803 0.109289617486339 0.388826358334186 0.302731624894396 0.00937282416581865 0.00886865521624738 0.0761851454514359 0.00518309275144479 0.00859180341953776 0.0104199228925706 0.00544350997523203 0.0070824037678388 0.00477361147576199 0.0979037088228519 0.165493693819246 0.080414829603749 0.0787316066677526 0.0201450443190975 0.021092596498629 0.0758401668483671 0.0482160077145612 0.0591133004926108 0.112094159093639 0.128970623358013 0.00822819528250137 0.00587061171774099
"انك" 0.0640295959021059 0.0857230329625472 0.0967972013721428 0.0934218156046646 0.0758216441631915 0.128859060402685 0.0517446573641272 0.0961726833959643 0.0456112824068162 0.0536587609425545 0.119944026121143 0.118370228849109 0.096917035675495 0.0654205607476635 0.149333741767499 0.178669598680594 0.104440662231162 0.0805230779141302 0.0949156020727515 0.103925796980956 0.140641404037003 0.226364539301966 0 0 0.0443852640923214 0.0761894753435094 0.0972805659960203 0.0630089181853432 0.0491115278149835 0.0928397354067541 0.0564880568108457 0.202103715952414 0.151133501259446 0.151418364208484 0.195248176899553 0.130693830482414 0.327694435578253 0.132183108390149 0.165818514494825 0.233182397440416 0.224183830741208 0.312084313926123 0.179526893832723 0.0776605430882117 0.0591243681083158 0.00932879332058398 0.181408246300568 0.15465246155168 0.0625195373554236 0.0272175498761601 0.127483267821098 0.0668305606606678 0.0499116946940029 0.132394955055397 0.0277292515874997 0.108595319541728 0.141015310233683 0.021092596498629 0.0782101720623785 0 0.118226600985222 0.10008407061932 0.10031048483401 0.0466264399341744 0.0381589761653164
"وقالت" 0.0981787137165623 0.0857230329625472 0.207179974866692 0.119193350943882 0.0495756904143944 0.141387024608501 0.208703451368646 0.19768829364726 0.0583824414807247 0.0643905131310653 0.124941693876191 0.149520289072559 0.13534965327095 0.0233644859813084 0.0995558278449992 0.149463991203958 0.166331425034814 0.119174155312913 0.0949156020727515 0.0623554781885734 0.057445080522156 0.182477536784238 0.0369344413665743 0.107969151670951 0.230803373280071 0.155006173974726 0 0.0436215587436991 0.116081793017234 0.0522223511662992 0.0564880568108457 0.215883514767351 0.171284634760705 0.172711571675302 0.178781463185133 0.138381702863732 0.0936269815937866 0.11826909698066 0.428840985762479 0.366042135516933 0.0728597449908925 0.230226133224189 0.070402703463813 0.0348133469016121 0.0798178969462264 0.00466439666029199 0 0.034367213678151 0 0.00544350997523203 0 0.0262548631166909 0.0671888197803885 0.245627482405407 0.0249563264287497 0.228050171037628 0.110797743755036 0.274203754482177 0.213300469261032 0.168756027000964 0.182266009852217 0.0640538051963649 0.124193933604012 0.0109709270433352 0.00293530585887049
"انت" 0.0825270347182698 0.106133278906011 0.103589987433346 0.13046839765479 0.0670729929135925 0.141387024608501 0.0931403832554289 0.121106342054177 0.0802758570359964 0.0674567280420685 0.111614579862731 0.134983594301616 0.0952460523017796 0.0747663551401869 0.112957573901057 0.146028037383178 0.158595079684357 0.069249847006152 0.0666974501051767 0.0415703187923822 0.0534833508309728 0.117801954126533 0.160049245921822 0.0411311053984576 0.066577896138482 0.0866983684943383 0.0840150342692903 0.135711516091508 0.116081793017234 0.0986422188696762 0.104906391220142 0.15157778696431 0.105793450881612 0.0970023895710602 0.11761938367443 0.115318085719777 0.289392488562613 0.142618616947266 0.154382754874493 0.165396816789133 0.114894213254869 0.230226133224189 0.172486623486342 0.15130416153393 0.124161173027463 0.0761851454514359 0.116619586907508 0.124581149583298 0.0781494216942795 0.0163305299256961 0.0779064414462269 0.0739909778743108 0.0518313752591569 0.135879032820013 0.0360480270637496 0.0733018406906662 0.105761482675262 0.126555578991774 0.0829501824904015 0.0241080038572806 0.0689655172413793 0.124104247567957 0.105087174588011 0.0466264399341744 0.0322883644475754
"ابن" 0.230506545247581 0.324522910501072 0.324355534422443 0.0434894658849301 0.00874865124959902 0.157494407158837 0.198354519895821 0.0391814636057632 0.0766269544434511 0.0183972894660187 0.349836742853335 0.290733895418864 0.011696883616008 0.0397196261682243 0.308240159289325 0.0292056074766355 0.0754293671669503 0.00322092311656521 0.00769585962752039 0.00519628984904778 0.0138660539191411 0.0300279490910771 0.0430901815943367 0.025706940874036 0.0843320017754106 0.0604261356172661 0.455449922617732 0.567080263668088 0.508974015537102 0.835557618660787 0.45593931568754 0.0413393964448119 0.0403022670025189 0.037854591052121 0.0305810397553517 0.00384393619065923 0.04468560485158 0.0939195770140532 0.0457430384813311 0.0108456929042054 0.00840689365279529 0 0.00352013517319065 0.00401692464249371 0.0472994944866527 0.00466439666029199 0.0103661855028896 0 0.0156298843388559 0.0108870199504641 0.0814476433301463 0.016707640165167 0.128618597865315 0.0818758274684691 0.00554585031749993 0 0.0100725221595488 0.042185192997258 1.29876285727829 0.0482160077145612 0.083743842364532 0.160134512990912 0.0143300692620014 0.00274273176083379 0.0410942820241869
"وفي" 0.0981787137165623 0.0938871313399327 0.101891790918045 0.107918304232975 0.107900032078388 0.0697986577181208 0.0517446573641272 0.0926107321590767 0.126799365090949 0.102718199518604 0.0782967948290798 0.0747601445362794 0.0935750689280642 0.156542056074766 0.0631796599785572 0.0618471687740517 0.0773634535045644 0.122395078429478 0.0641321635626699 0.0493647535659539 0.0396172969118317 0.0600558981821542 0.135426285010773 0.0976863753213368 0.150909897913893 0.110343378083703 0.12381162944948 0.0678557580457542 0.1071524243236 0.0812347684809098 0.12911555842479 0.128611455606081 0.125944584382872 0.137222892563939 0.105857445306987 0.111474149529118 0.11490584104692 0.135661611242521 0.228715192406656 0.111168352268106 0.117696511139134 0.184180906579351 0.147845677274007 0.121846714155642 0.138942265054542 0.135267503148468 0.12957731878612 0.11598934616376 0.104199228925706 0.171470564219809 0.0672828357944686 0.112179869680407 0.168931889733548 0.0696815552923141 0.144192108254998 0.0624423087364935 0.0604351329572925 0 0.08058017727639 0.0241080038572806 0.152709359605911 0.172144601465231 0.0620969668020062 0.139879319802523 0.126218151931431
"بل" 0.0626067159931702 0.0428615164812736 0.0662296640967293 0.0644288383480446 0.062698667288793 0.0769574944071588 0.0379460820670266 0.0605531710270886 0.0519968619437704 0.0674567280420685 0.0483107882987939 0.0519167670390829 0.0551424513326092 0.0724299065420561 0.0612651248276918 0.0566932380428807 0.0444839857651246 0.0402615389570651 0.0872197424452311 0.106523941905479 0.146583998573777 0.182477536784238 0.160049245921822 0.149100257069409 0.00443852640923214 0.0131361164385361 0.01326553172673 0.0290810391624661 0.0312527904277168 0.0290124173146107 0.00806972240154939 0.0964585917045611 0.151133501259446 0.163247923912272 0.195248176899553 0.126849894291755 0.35748483881264 0.358285793794351 0.160100634684659 0.235893820666468 0.294241277847835 0.219993860636447 0.27105040833568 0.214235980932998 0.209891506784521 0.125938709827884 0.0907041231502838 0.0859180341953776 0.0833593831405648 0.0462698347894723 0.18060129607989 0.0883118123015968 0.0537510558243108 0.0992962162915476 0.0305021767462496 0.0651571917250366 0.196414182111201 0 0.00711001564203441 0 0.177339901477833 0.344289202930462 0.40124193933604 0.123422929237521 0.0440295878830574
"بما" 0.128059191804212 0.110215328094704 0.140950310769962 0.128857676696089 0.123939226035986 0.121700223713647 0.12073753384963 0.128230244527952 0.108554852128222 0.131847241173134 0.121609915372826 0.118370228849109 0.105271952544072 0.100467289719626 0.172308163577883 0.123694337548103 0.125715611944917 0.135278770895739 0.0923503155302447 0.0909350723583361 0.0633876750589307 0.0485066869932784 0.0369344413665743 0.0308483290488432 0.0355082112738571 0.0630533589049733 0.0574839708158302 0.0823962776269872 0.0848290025895169 0.0232099338516885 0.0605229180116204 0.0275595976298746 0.100755667506297 0.0638796224004543 0.115266996000941 0.0960984047664809 0.0212788594531333 0.0347850285237234 0.0171536394304992 0.0216913858084108 0.0672551492223623 0.0153484088816126 0.0176006758659533 0.115151839751486 0.100511425784137 0.10106192763966 0.158084328919066 0.236274594037288 0.171928727727415 0.136087749380801 0.141648075356776 0.14320834427286 0.172771250863856 0.14633126611386 0.127554557302498 0.143888798392789 0.0503626107977438 0.105462982493145 0.0663601459923212 0.0964320154291225 0.083743842364532 0.0280235397734097 0.00477668975400048 0.139879319802523 0.105671010919338
